Order ID,Order Date,Ship Date,Region,Category,Sub-Category,Sales,Profit,Quantity
CA-2015-131338,2015-09-08,2015-12-08,East,Office Supplies,Paper,143.7,68.976,3
CA-2015-131338,2015-09-08,2015-12-08,East,Office Supplies,Fasteners,10.65,5.0055,3
CA-2015-131338,2015-09-08,2015-12-08,East,Technology,Accessories,247.8,34.692,4
CA-2016-109911,2016-12-05,2016-05-16,South,Office Supplies,Art,10.96,2.9592,4
US-2016-132423,2016-04-15,2016-04-19,Central,Office Supplies,Art,33.488,5.8604,7
US-2016-132423,2016-04-15,2016-04-19,Central,Office Supplies,Fasteners,8.04,2.9145,5
CA-2015-122826,2015-06-23,2015-06-25,West,Technology,Phones,201.568,22.6764,4
CA-2014-117317,2014-10-19,2014-10-19,West,Office Supplies,Paper,13.44,6.5856,3
CA-2015-118423,2015-03-24,2015-03-27,Central,Furniture,Bookcases,359.058,-35.9058,3
CA-2017-149181,2017-08-05,2017-12-05,East,Furniture,Chairs,47.992,-2.0568,2
CA-2017-132234,2017-10-16,2017-10-18,East,Furniture,Furnishings,547.3,175.136,13
CA-2017-158876,2017-11-19,2017-11-21,Central,Office Supplies,Paper,16.896,5.28,4
CA-2017-158876,2017-11-19,2017-11-21,Central,Office Supplies,Supplies,6.672,0.5004,1
CA-2017-158876,2017-11-19,2017-11-21,Central,Office Supplies,Art,99.136,8.6744,4
CA-2017-158876,2017-11-19,2017-11-21,Central,Furniture,Furnishings,15.992,-13.993,2
CA-2016-164672,2016-08-05,2016-05-13,East,Furniture,Furnishings,211.96,42.392,2
US-2016-132857,2016-11-12,2016-12-17,South,Office Supplies,Art,6.672,1.668,3
CA-2017-116645,2017-11-30,2017-04-12,East,Office Supplies,Art,155.94,45.2226,6
US-2016-115819,2016-04-19,2016-04-24,West,Technology,Phones,39.96,12.987,5
US-2016-115819,2016-04-19,2016-04-24,West,Office Supplies,Art,5.46,1.5288,3
US-2016-115819,2016-04-19,2016-04-24,West,Office Supplies,Art,73.2,21.228,5
US-2016-115819,2016-04-19,2016-04-24,West,Office Supplies,Binders,5.84,1.971,1
US-2016-115819,2016-04-19,2016-04-24,West,Office Supplies,Paper,22.72,10.224,4
US-2016-115819,2016-04-19,2016-04-24,West,Office Supplies,Binders,9.336,3.2676,3
CA-2014-156349,2014-05-26,2014-05-30,West,Furniture,Bookcases,290.666,27.3568,2
CA-2014-156349,2014-05-26,2014-05-30,West,Technology,Phones,201.584,20.1584,2
CA-2014-156349,2014-05-26,2014-05-30,West,Technology,Phones,83.984,31.494,2
CA-2017-138380,2017-12-21,2017-12-25,West,Office Supplies,Storage,1000.02,290.0058,7
US-2016-113509,2016-03-15,2016-03-19,East,Technology,Accessories,83.976,-13.6461,3
CA-2015-130022,2015-10-08,2015-08-16,Central,Office Supplies,Labels,3.75,1.8,1
CA-2015-130022,2015-10-08,2015-08-16,Central,Office Supplies,Labels,41.4,19.872,4
CA-2015-130022,2015-10-08,2015-08-16,Central,Office Supplies,Art,29.79,12.5118,3
US-2016-118780,2016-10-09,2016-09-14,East,Office Supplies,Storage,59.48,8.922,2
US-2016-118780,2016-10-09,2016-09-14,East,Office Supplies,Paper,6.69,3.0774,1
CA-2017-108560,2017-08-07,2017-07-15,West,Furniture,Furnishings,198.46,99.23,2
CA-2017-108560,2017-08-07,2017-07-15,West,Office Supplies,Labels,786.48,385.3752,8
CA-2017-108560,2017-08-07,2017-07-15,West,Office Supplies,Binders,23.168,7.8192,2
CA-2017-108560,2017-08-07,2017-07-15,West,Technology,Accessories,50,10.5,2
CA-2015-157084,2015-12-19,2015-12-24,West,Technology,Phones,675.96,84.495,5
CA-2015-157084,2015-12-19,2015-12-24,West,Technology,Accessories,1265.85,556.974,3
CA-2015-164539,2015-11-16,2015-11-22,East,Office Supplies,Appliances,523.25,141.2775,5
CA-2015-143119,2015-09-24,2015-09-30,South,Furniture,Chairs,517.5,155.25,6
CA-2017-101049,2017-06-21,2017-06-25,East,Furniture,Furnishings,17.92,2.464,5
CA-2017-101049,2017-06-21,2017-06-25,East,Office Supplies,Binders,41.256,-34.38,6
CA-2016-106530,2016-08-05,2016-08-05,East,Office Supplies,Storage,1006.056,88.0299,3
CA-2016-106530,2016-08-05,2016-08-05,East,Office Supplies,Paper,10.688,3.7408,2
CA-2016-106530,2016-08-05,2016-08-05,East,Office Supplies,Paper,10.368,3.6288,2
CA-2016-106530,2016-08-05,2016-08-05,East,Office Supplies,Storage,25.12,1.57,2
CA-2016-106530,2016-08-05,2016-08-05,East,Technology,Accessories,58.112,7.264,2
CA-2014-168984,2014-11-26,2014-02-12,West,Office Supplies,Paper,15.552,5.4432,3
CA-2014-168984,2014-11-26,2014-02-12,West,Office Supplies,Storage,669.08,-167.27,5
CA-2014-168984,2014-11-26,2014-02-12,West,Technology,Phones,438.336,-87.6672,4
CA-2016-157266,2016-05-26,2016-01-06,East,Office Supplies,Paper,19.44,9.3312,3
CA-2016-157266,2016-05-26,2016-01-06,East,Office Supplies,Binders,9.64,4.4344,2
CA-2016-157266,2016-05-26,2016-01-06,East,Office Supplies,Paper,12.7,5.842,2
CA-2016-157266,2016-05-26,2016-01-06,East,Furniture,Furnishings,41.37,17.3754,3
US-2014-134712,2014-11-29,2014-04-12,Central,Office Supplies,Fasteners,12.624,3.945,2
CA-2015-111829,2015-03-19,2015-03-20,West,Office Supplies,Storage,1247.64,349.3392,3
CA-2015-111829,2015-03-19,2015-03-20,West,Technology,Copiers,3149.93,1480.4671,7
CA-2015-111829,2015-03-19,2015-03-20,West,Office Supplies,Paper,209.7,100.656,2
CA-2015-105221,2015-01-11,2015-03-11,East,Technology,Accessories,35.36,-3.094,2
CA-2015-105221,2015-01-11,2015-03-11,East,Office Supplies,Fasteners,3.168,-0.7128,2
CA-2015-120341,2015-09-26,2015-09-29,East,Office Supplies,Binders,121.104,-100.92,6
CA-2015-120341,2015-09-26,2015-09-29,East,Technology,Phones,45.894,-9.1788,1
CA-2014-135699,2014-08-29,2014-08-29,West,Office Supplies,Paper,109.92,53.8608,2
CA-2014-135699,2014-08-29,2014-08-29,West,Office Supplies,Paper,13.36,6.4128,2
US-2017-132444,2017-11-18,2017-11-21,West,Office Supplies,Storage,169.68,45.8136,6
US-2017-132444,2017-11-18,2017-11-21,West,Technology,Accessories,132.52,54.3332,4
US-2017-132444,2017-11-18,2017-11-21,West,Office Supplies,Fasteners,2.96,1.4208,2
US-2017-132444,2017-11-18,2017-11-21,West,Office Supplies,Binders,8.448,2.9568,2
US-2017-132444,2017-11-18,2017-11-21,West,Office Supplies,Storage,95.94,9.594,3
CA-2014-127159,2014-12-05,2014-05-15,Central,Furniture,Furnishings,34.79,10.7849,7
CA-2017-161809,2017-01-20,2017-01-26,West,Technology,Phones,160.776,10.0485,3
CA-2017-127285,2017-10-30,2017-06-11,West,Office Supplies,Binders,88.752,27.735,3
CA-2017-127285,2017-10-30,2017-06-11,West,Office Supplies,Binders,13.904,5.214,2
CA-2017-144526,2017-04-30,2017-06-05,East,Technology,Phones,677.58,-158.102,5
CA-2017-144526,2017-04-30,2017-06-05,East,Office Supplies,Binders,13.896,-9.264,3
CA-2016-128531,2016-11-24,2016-11-26,Central,Office Supplies,Storage,41.92,3.668,5
CA-2016-128531,2016-11-24,2016-11-26,Central,Technology,Accessories,297.576,-7.4394,3
CA-2016-128531,2016-11-24,2016-11-26,Central,Office Supplies,Fasteners,4.344,0.8688,3
CA-2016-128531,2016-11-24,2016-11-26,Central,Technology,Accessories,94.992,-2.3748,2
CA-2016-128531,2016-11-24,2016-11-26,Central,Office Supplies,Paper,74.352,23.235,3
CA-2016-128531,2016-11-24,2016-11-26,Central,Office Supplies,Art,14.04,1.5795,3
US-2015-157154,2015-10-01,2015-01-15,East,Furniture,Tables,1018.104,-373.3048,4
CA-2017-159457,2017-10-19,2017-10-26,Central,Technology,Phones,16.68,5.2125,3
CA-2016-107615,2016-03-22,2016-03-25,West,Technology,Accessories,58.58,19.3314,2
CA-2017-111647,2017-03-07,2017-07-07,Central,Technology,Phones,167.968,62.988,4
CA-2015-150560,2015-11-12,2015-12-12,South,Office Supplies,Labels,196.62,96.3438,2
CA-2015-143077,2015-09-17,2015-09-21,Central,Furniture,Furnishings,21.936,-10.4196,2
CA-2015-143077,2015-09-17,2015-09-21,Central,Office Supplies,Binders,6.588,-10.2114,3
CA-2016-122728,2016-05-18,2016-05-24,West,Office Supplies,Storage,104.28,26.07,3
CA-2016-122728,2016-05-18,2016-05-24,West,Office Supplies,Paper,17.94,8.7906,3
CA-2014-122882,2014-07-09,2014-09-13,East,Office Supplies,Storage,64.784,-14.5764,1
CA-2014-122882,2014-07-09,2014-09-13,East,Technology,Phones,32.382,4.3176,3
CA-2014-122882,2014-07-09,2014-09-13,East,Furniture,Furnishings,42.368,8.4736,2
CA-2014-122882,2014-07-09,2014-09-13,East,Technology,Machines,399.54,-559.356,4
US-2016-101497,2016-09-29,2016-01-10,West,Office Supplies,Paper,18.97,9.1056,1
CA-2016-147585,2016-07-11,2016-12-11,West,Furniture,Furnishings,14.82,6.2244,3
CA-2017-149489,2017-04-24,2017-04-27,East,Office Supplies,Appliances,99.28,12.41,2
CA-2017-149489,2017-04-24,2017-04-27,East,Office Supplies,Binders,1.188,-0.99,2
CA-2017-149489,2017-04-24,2017-04-27,East,Office Supplies,Binders,7.518,-5.7638,2
CA-2017-143798,2017-10-12,2017-12-12,East,Office Supplies,Paper,10.368,3.6288,2
CA-2017-143798,2017-10-12,2017-12-12,East,Furniture,Furnishings,310.88,23.316,2
CA-2014-142839,2014-08-16,2014-08-20,East,Furniture,Tables,853.092,-227.4912,6
CA-2017-129833,2017-09-12,2017-12-15,Central,Office Supplies,Paper,33.45,15.387,5
CA-2017-129833,2017-09-12,2017-12-15,Central,Office Supplies,Binders,10.4,5.096,5
US-2016-154361,2016-03-14,2016-03-19,East,Furniture,Furnishings,21.88,6.2905,5
US-2016-158708,2016-06-26,2016-06-29,Central,Technology,Accessories,13.616,3.5742,2
CA-2015-156335,2015-09-25,2015-09-28,East,Technology,Accessories,63.96,19.8276,4
CA-2015-156335,2015-09-25,2015-09-28,East,Office Supplies,Binders,14.46,7.0854,3
CA-2015-156335,2015-09-25,2015-09-28,East,Technology,Phones,104.98,52.49,2
CA-2015-148376,2015-12-27,2015-12-31,West,Office Supplies,Appliances,106.96,31.0184,2
CA-2015-148376,2015-12-27,2015-12-31,West,Office Supplies,Labels,21.56,10.3488,7
CA-2014-135657,2014-03-06,2014-07-06,West,Furniture,Tables,515.88,113.4936,6
CA-2015-114069,2015-07-13,2015-07-15,East,Office Supplies,Binders,11.808,4.2804,2
CA-2015-114069,2015-07-13,2015-07-15,East,Furniture,Chairs,1931.04,321.84,9
CA-2015-114069,2015-07-13,2015-07-15,East,Office Supplies,Paper,9.96,4.6812,2
CA-2014-139857,2014-02-02,2014-06-02,West,Office Supplies,Fasteners,12.35,5.8045,5
CA-2016-106306,2016-08-03,2016-08-03,West,Office Supplies,Binders,9.702,-7.1148,3
CA-2015-100545,2015-11-22,2015-11-26,East,Office Supplies,Binders,11.61,-9.288,2
CA-2017-123491,2017-10-30,2017-05-11,West,Office Supplies,Labels,43.86,20.6142,6
CA-2017-123491,2017-10-30,2017-05-11,West,Technology,Phones,148.48,16.704,2
CA-2017-123491,2017-10-30,2017-05-11,West,Office Supplies,Paper,7.42,3.71,2
CA-2017-123491,2017-10-30,2017-05-11,West,Furniture,Chairs,71.992,-0.8999,1
CA-2017-123491,2017-10-30,2017-05-11,West,Office Supplies,Art,19.9,6.567,5
CA-2017-123491,2017-10-30,2017-05-11,West,Office Supplies,Appliances,1702.12,510.636,14
CA-2015-145401,2015-01-30,2015-04-02,Central,Office Supplies,Paper,14.304,5.0064,6
US-2017-124968,2017-08-09,2017-09-13,Central,Furniture,Tables,765.625,-566.5625,7
CA-2017-104003,2017-07-10,2017-10-13,West,Furniture,Bookcases,307.666,-14.4784,2
CA-2016-154788,2016-04-30,2016-04-05,East,Office Supplies,Binders,7.712,2.7956,2
CA-2016-169943,2016-05-19,2016-05-24,East,Office Supplies,Appliances,242.9,70.441,5
CA-2016-169943,2016-05-19,2016-05-24,East,Office Supplies,Storage,454.9,0,5
CA-2016-169943,2016-05-19,2016-05-24,East,Furniture,Furnishings,35.92,15.0864,4
CA-2016-169943,2016-05-19,2016-05-24,East,Furniture,Furnishings,39.76,12.3256,8
CA-2016-169943,2016-05-19,2016-05-24,East,Office Supplies,Binders,47.744,14.92,4
US-2015-123218,2015-12-20,2015-12-25,Central,Technology,Phones,159.984,11.9988,2
US-2015-123218,2015-12-20,2015-12-25,Central,Technology,Accessories,255.968,51.1936,4
US-2015-123218,2015-12-20,2015-12-25,Central,Furniture,Bookcases,359.058,-71.8116,3
CA-2015-127453,2015-12-19,2015-12-20,East,Office Supplies,Appliances,434.352,43.4352,3
CA-2015-127453,2015-12-19,2015-12-20,East,Office Supplies,Appliances,3.552,0.444,2
CA-2015-127453,2015-12-19,2015-12-20,East,Office Supplies,Appliances,88.832,7.7728,4
US-2017-164056,2017-04-29,2017-04-05,East,Furniture,Tables,1048.35,-69.89,5
CA-2016-106894,2016-07-02,2016-07-02,South,Technology,Accessories,100,21,4
CA-2016-106894,2016-07-02,2016-07-02,South,Office Supplies,Labels,7.83,3.6018,3
CA-2014-125136,2014-09-28,2014-03-10,South,Office Supplies,Paper,96.256,31.2832,8
CA-2014-125136,2014-09-28,2014-03-10,South,Office Supplies,Paper,10.688,3.7408,2
US-2016-131149,2016-10-07,2016-07-14,Central,Office Supplies,Storage,338.04,-33.804,3
US-2016-131149,2016-10-07,2016-07-14,Central,Office Supplies,Art,154.24,17.352,4
CA-2017-101483,2017-07-29,2017-01-08,South,Office Supplies,Appliances,34.848,6.534,2
CA-2017-101483,2017-07-29,2017-01-08,South,Technology,Phones,22,1.375,5
CA-2017-101483,2017-07-29,2017-01-08,South,Office Supplies,Art,4.368,0.3822,3
CA-2015-130204,2015-03-09,2015-09-09,West,Office Supplies,Storage,31.44,8.4888,3
CA-2015-130204,2015-03-09,2015-09-09,West,Technology,Accessories,17.9,3.401,2
CA-2015-130204,2015-03-09,2015-09-09,West,Technology,Accessories,129.45,46.602,5
CA-2014-110527,2014-09-08,2014-08-16,West,Office Supplies,Labels,20.88,9.6048,8
CA-2017-152807,2017-10-30,2017-03-11,East,Office Supplies,Paper,20.736,7.2576,4
CA-2017-152807,2017-10-30,2017-03-11,East,Furniture,Furnishings,7.168,0.9856,2
CA-2017-152807,2017-10-30,2017-03-11,East,Office Supplies,Storage,11.168,-2.5128,2
CA-2017-152807,2017-10-30,2017-03-11,East,Technology,Accessories,442.4,-55.3,7
CA-2014-133270,2014-06-06,2014-09-06,East,Office Supplies,Art,13.36,4.9432,2
CA-2016-155670,2016-08-13,2016-08-17,South,Office Supplies,Binders,11.232,-8.2368,8
CA-2016-155670,2016-08-13,2016-08-17,South,Office Supplies,Paper,10.272,3.21,3
US-2014-157406,2014-04-25,2014-04-29,Central,Office Supplies,Paper,10.368,3.6288,2
US-2014-157406,2014-04-25,2014-04-29,Central,Office Supplies,Art,6.24,0.546,3
CA-2015-139094,2015-11-22,2015-11-27,Central,Furniture,Tables,206.962,-32.5226,2
CA-2017-168837,2017-10-14,2017-10-17,West,Furniture,Furnishings,9.46,3.6894,2
CA-2017-116715,2017-02-12,2017-05-12,West,Office Supplies,Storage,559.62,151.0974,9
CA-2017-116715,2017-02-12,2017-05-12,West,Office Supplies,Paper,109.92,53.8608,2
CA-2017-116715,2017-02-12,2017-05-12,West,Office Supplies,Paper,8.56,3.852,2
CA-2015-135622,2015-08-12,2015-11-12,Central,Office Supplies,Paper,360.712,130.7581,11
CA-2015-135622,2015-08-12,2015-11-12,Central,Technology,Phones,1718.4,150.36,6
US-2015-107349,2015-07-13,2015-07-15,Central,Office Supplies,Binders,41.568,-66.5088,6
CA-2014-139017,2014-11-05,2014-05-17,Central,Technology,Accessories,46.864,7.6154,2
CA-2014-141817,2014-05-01,2014-12-01,East,Office Supplies,Art,19.536,4.884,3
CA-2015-130785,2015-05-09,2015-09-09,West,Furniture,Bookcases,411.332,-4.8392,4
CA-2015-130785,2015-05-09,2015-09-09,West,Office Supplies,Binders,28.752,9.7038,6
CA-2015-130785,2015-05-09,2015-09-09,West,Furniture,Bookcases,293.199,-20.6964,3
CA-2016-110254,2016-04-08,2016-08-08,South,Office Supplies,Supplies,35.06,10.518,2
CA-2016-110254,2016-04-08,2016-08-08,South,Office Supplies,Labels,4.13,1.8998,1
CA-2016-110254,2016-04-08,2016-08-08,South,Furniture,Furnishings,109.8,46.116,9
CA-2016-110254,2016-04-08,2016-08-08,South,Office Supplies,Labels,9.82,4.8118,2
US-2014-158057,2014-03-22,2014-03-26,South,Office Supplies,Binders,7.644,-5.8604,4
US-2014-158057,2014-03-22,2014-03-26,South,Office Supplies,Binders,51.465,-39.4565,5
CA-2017-146024,2017-02-03,2017-08-03,Central,Office Supplies,Supplies,6.976,-1.3952,4
CA-2017-146024,2017-02-03,2017-08-03,Central,Office Supplies,Binders,12.222,-20.1663,7
CA-2016-129686,2016-11-27,2016-11-29,Central,Office Supplies,Storage,97.984,-24.496,2
CA-2016-129686,2016-11-27,2016-11-29,Central,Technology,Accessories,62.4,19.5,6
CA-2014-118976,2014-04-28,2014-03-05,East,Office Supplies,Binders,20.86,9.387,2
CA-2014-118976,2014-04-28,2014-03-05,East,Office Supplies,Storage,497.61,129.3786,9
CA-2014-118976,2014-04-28,2014-03-05,East,Office Supplies,Art,5.34,1.4952,2
CA-2014-118976,2014-04-28,2014-03-05,East,Office Supplies,Labels,3.15,1.512,1
CA-2015-105347,2015-11-24,2015-11-28,West,Office Supplies,Paper,368.91,180.7659,9
CA-2015-105347,2015-11-24,2015-11-28,West,Office Supplies,Art,14.7,6.615,5
CA-2016-124667,2016-11-11,2016-11-16,East,Technology,Accessories,59.97,14.9925,3
CA-2016-124667,2016-11-11,2016-11-16,East,Office Supplies,Storage,83.36,20.84,1
CA-2015-111094,2015-09-07,2015-07-13,East,Office Supplies,Paper,6.58,3.0268,2
CA-2015-111094,2015-09-07,2015-07-13,East,Office Supplies,Binders,122.94,59.0112,3
CA-2017-166317,2017-09-22,2017-09-26,Central,Office Supplies,Paper,219.84,107.7216,4
CA-2017-166317,2017-09-22,2017-09-26,Central,Technology,Accessories,98.16,9.816,6
CA-2017-166317,2017-09-22,2017-09-26,Central,Office Supplies,Binders,33.04,15.5288,8
CA-2017-166317,2017-09-22,2017-09-26,Central,Technology,Phones,86.97,25.2213,3
CA-2015-154326,2015-02-15,2015-02-19,Central,Technology,Phones,134.97,64.7856,3
CA-2015-154326,2015-02-15,2015-02-19,Central,Technology,Phones,699.98,195.9944,2
CA-2015-154326,2015-02-15,2015-02-19,Central,Technology,Accessories,139.95,26.5905,5
CA-2014-102008,2014-09-30,2014-04-10,East,Office Supplies,Paper,48.94,24.47,1
CA-2014-120474,2014-01-12,2014-03-12,Central,Furniture,Chairs,2807.84,673.8816,8
CA-2014-120474,2014-01-12,2014-03-12,Central,Office Supplies,Art,46.64,12.5928,4
CA-2014-104773,2014-08-12,2014-12-13,Central,Office Supplies,Storage,60.416,6.0416,2
CA-2016-140774,2016-05-09,2016-10-09,Central,Office Supplies,Art,107.94,26.985,3
US-2017-139465,2017-08-27,2017-08-30,East,Office Supplies,Storage,63.84,16.5984,8
US-2017-139465,2017-08-27,2017-08-30,East,Technology,Phones,347.97,100.9113,3
US-2017-139465,2017-08-27,2017-08-30,East,Office Supplies,Binders,37.008,11.565,6
CA-2016-100965,2016-07-07,2016-11-07,West,Furniture,Furnishings,215.65,73.321,5
CA-2016-121034,2016-08-08,2016-10-08,Central,Office Supplies,Fasteners,11.168,3.6296,4
CA-2016-121034,2016-08-08,2016-10-08,Central,Office Supplies,Paper,53.952,17.5344,3
CA-2016-149461,2016-11-13,2016-11-19,West,Furniture,Furnishings,4.18,1.5048,1
CA-2017-158379,2017-09-22,2017-09-26,East,Office Supplies,Binders,5.607,-4.2987,1
CA-2017-158379,2017-09-22,2017-09-26,East,Office Supplies,Supplies,4663.736,-1049.3406,7
CA-2017-158379,2017-09-22,2017-09-26,East,Technology,Accessories,79.984,22.9954,2
US-2016-116729,2016-12-25,2016-12-28,West,Technology,Phones,2575.944,257.5944,7
US-2016-116729,2016-12-25,2016-12-28,West,Office Supplies,Paper,45.36,21.7728,7
US-2016-116729,2016-12-25,2016-12-28,West,Technology,Accessories,254.24,76.272,7
CA-2016-164938,2016-11-02,2016-02-13,Central,Technology,Phones,69.93,0.6993,7
CA-2016-165484,2016-10-23,2016-10-29,Central,Furniture,Furnishings,16.156,-12.117,7
CA-2016-165484,2016-10-23,2016-10-29,Central,Office Supplies,Paper,54.816,17.8152,3
CA-2014-132612,2014-09-06,2014-11-06,South,Furniture,Tables,1441.3,245.021,7
US-2017-161193,2017-11-20,2017-11-26,East,Furniture,Furnishings,77.6,28.13,5
US-2017-161193,2017-11-20,2017-11-26,East,Furniture,Furnishings,4.656,1.5714,2
CA-2015-131597,2015-09-14,2015-09-18,West,Furniture,Tables,170.136,-8.5068,3
CA-2015-164833,2015-04-06,2015-04-06,West,Office Supplies,Labels,7.38,3.4686,2
CA-2015-164833,2015-04-06,2015-04-06,West,Office Supplies,Art,9.26,3.0558,2
CA-2015-125423,2015-12-13,2015-12-15,West,Office Supplies,Labels,9.96,4.5816,2
US-2014-130379,2014-05-25,2014-05-29,Central,Office Supplies,Appliances,75.6,-166.32,2
US-2014-130379,2014-05-25,2014-05-29,Central,Furniture,Furnishings,29.32,-24.189,2
CA-2016-168956,2016-02-16,2016-02-20,Central,Office Supplies,Appliances,92.064,-225.5568,6
CA-2016-168956,2016-02-16,2016-02-20,Central,Office Supplies,Fasteners,6.976,1.8312,4
CA-2016-168956,2016-02-16,2016-02-20,Central,Furniture,Chairs,62.958,-2.6982,3
CA-2016-168956,2016-02-16,2016-02-20,Central,Office Supplies,Paper,5.184,1.8144,1
CA-2016-167507,2016-12-22,2016-12-28,West,Office Supplies,Binders,31.32,-25.056,10
CA-2016-167507,2016-12-22,2016-12-28,West,Furniture,Furnishings,11.84,3.108,4
CA-2016-167507,2016-12-22,2016-12-28,West,Furniture,Furnishings,22.784,4.8416,1
CA-2016-109344,2016-08-02,2016-11-02,South,Technology,Phones,1127.976,126.8973,3
US-2015-140851,2015-07-13,2015-07-15,South,Office Supplies,Paper,38.88,18.6624,6
CA-2014-103373,2014-05-18,2014-05-24,East,Technology,Phones,779.796,-168.9558,2
CA-2017-145884,2017-10-21,2017-10-21,Central,Technology,Phones,1439.92,374.3792,8
CA-2017-145884,2017-10-21,2017-10-21,Central,Furniture,Tables,262.11,62.9064,1
CA-2015-131422,2015-05-11,2015-09-11,South,Furniture,Chairs,207,25.875,3
CA-2017-162691,2017-01-08,2017-07-08,Central,Technology,Machines,1439.982,-263.9967,3
CA-2017-162691,2017-01-08,2017-07-08,Central,Office Supplies,Paper,36.288,12.7008,7
CA-2014-141278,2014-06-21,2014-06-24,East,Office Supplies,Art,21.4,6.206,5
